1	[371, 1692, 1, 4, 31, 30, 32, 8, 72, 25, 328, 3, -1]
1	[135, 136, 130, 8, 25, 3, -1]
1	[2, 9, 36, 31, 30, 32, 3, -1]
1	[4, 135, 136, 130, 8, 25, 5, -1]
1	[1735, 10, 9, 4, 135, 136, 130, 16, 8, 186, 72, 25, 328, 5, -1]
1	[36, 31, 30, 32, 8, 72, 25, 328, 6, -1]
1	[36, 31, 30, 32, 8, 91, 85, 15, 4, 233, 3856, 1461, 662, 273, 361, 6, -1]
1	[2, 310, 9, 36, 31, 30, 32, 209, 3, -1]
1	[36, 31, 30, 32, 8, 25, 5, 13, -1]
1	[2, 9, 4, 31, 30, 32, 55, 3, -1]
1	[639, 1, 10, 9, 4, 135, 136, 130, 3, -1]
1	[36, 31, 136, 130, 34, 8, 11, 25, 328, 1, 42, 118, 170, 4, 192, 256, 1461, 124, 2499, 2213, 187, 13, -1]
1	[4, 135, 136, 130, 18, 72, 25, 328, 1, 10, 67, 1975, 23, 3, -1]
1	[135, 136, 130, 8, 25, 13, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[2, 74, 425, 461, 460, 468, 5, 5, 13, -1]
1	[2, 74, 425, 461, 460, 468, 5, 5, 3, -1]
1	[1437, 10, 9, 135, 136, 130, 3, -1]
1	[36, 31, 30, 32, 18, 171, 25, 5, 13, -1]
1	[36, 31, 30, 32, 18, 25, 3, -1]
1	[31, 30, 32, 18, 25, 1, 7, 1780, 95, 5469, 12, 43, 108, 1637, 4, 682, 9323, 3, -1]
1	[2, 123, 4, 31, 30, 32, 7, 4, 17, 3, -1]
1	[31, 30, 9642, 18, 25, 5, 13, -1]
1	[2, 123, 4, 31, 30, 130, 1, 26, 23, 5389, 11, 200, 15, 4751, 3283, 233, 15, 77, 48, 474, 2423, 6, -1]
1	[36, 31, 30, 32, 8, 72, 25, 328, 3, -1]
1	[1643, 4, 31, 30, 130, 8, 25, 6, -1]
1	[36, 31, 30, 32, 8, 25, 209, 3, -1]
1	[10, 74, 4, 135, 136, 130, 5, -1]
1	[36, 31, 30, 32, 8, 72, 25, 328, 5, 5, 5, -1]
1	[4313, 272, 1722, 285, 448, 7, 4313, 737, 94, 40, 2, 123, 4, 31, 30, 32, 1, 24, 61, 678, 4, 677, 379, 3, -1]
1	[135, 136, 130, 8, 25, 5, -1]
1	[2, 123, 4, 135, 136, 130, 6, -1]
1	[4, 31, 30, 32, 8, 25, 13, -1]
1	[369, 9, 12, 138, 153, 31, 30, 32, 26, 1470, 71, 1449, 1490, 3, -1]
1	[36, 31, 30, 32, 18, 25, 3, -1]
1	[1540, 1504, 15, 1461, 161, 179, 1, 26, 10, 626, 252, 1, 135, 136, 130, 18, 25, 13, -1]
1	[1975, 275, 4, 135, 136, 130, 1, 77, 8, 72, 25, 328, 3, -1]
1	[16, 7, 4, 135, 136, 130, 8, 25, 24, 287, 3, -1]
1	[2, 74, 425, 461, 460, 468, 5, 5, 5, 6, 246, 246, 246, 246, 246, 10095, 6, -1]
1	[177, 31, 30, 32, 8, 25, 3, -1]
1	[2, 361, 49, 2514, 405, 2210, 49, 214, 7, 148, 179, 2679, 49, 36, 31, 30, 32, 49, 77, 24, 287, 8, 25, 3, -1]
1	[31, 30, 32, 8, 72, 25, 328, 13, -1]
1	[31, 30, 32, 8, 25, 5, -1]
1	[361, 49, 36, 31, 30, 32, 49, 8, 25, 1, 3, 26, 49, 3023, 7, 2210, 49, 8, 121, 290, 140, 42, 684, 361, 2499, 9777, 1461, 13, -1]
1	[36, 31, 30, 32, 8, 25, 6, -1]
1	[164, 668, 668, 7, 2, 123, 36, 31, 30, 32, 5, -1]
1	[2, 9, 4, 31, 30, 130, 6, -1]
1	[36, 31, 30, 32, 8, 25, 3, -1]
1	[7, 2, 9, 31, 30, 9644, 2794, 8, 4, 122, 116, 12, 138, 5, 1509, 13, -1]
1	[2, 123, 4, 31, 30, 130, 1, 7, 2, 307, 196, 29, 4, 70, 3, -1]
1	[10, 123, 135, 136, 130, 912, 6, -1]
1	[280, 4, 31, 30, 32, 5, 56, -1]
1	[12, 194, 161, 10012, 361, 7, 471, 4, 31, 30, 130, 3, -1]
1	[2, 431, 471, 431, 31, 30, 130, 3, -1]
1	[7, 10, 9, 275, 135, 136, 130, 6, -1]
1	[7, 10, 9, 31, 30, 32, 55, 13, -1]
1	[7, 10, 9, 31, 30, 32, 55, 13, -1]
1	[31, 30, 32, 516, 1547, 25, 6, -1]
1	[2, 1975, 36, 31, 30, 32, 16, 18, 72, 25, 328, 5, -1]
1	[36, 31, 30, 32, 18, 205, 25, 1, 26, 2, 294, 2514, 7, 2210, 6, -1]
1	[2, 123, 275, 31, 30, 32, 1, 307, 196, 29, 4, 70, 12, 1452, 73, 5, 13, -1]
1	[2, 9, 4, 31, 30, 32, 3, -1]
1	[36, 31, 30, 32, 34, 8, 72, 25, 328, 7, 42, 268, 126, 138, 174, 23, 3, -1]
1	[2, 123, 36, 31, 30, 32, 1, 7, 2, 228, 2514, 405, 2210, 18, 205, 115, 161, 143, 479, 4, 384, 304, 103, 315, 15, 661, 23, 11, 646, 3, -1]
1	[10, 651, 9, 4, 31, 30, 32, 7, 10, 2506, 2949, 196, 479, 4, 70, 5, -1]
1	[1046, 2, 123, 36, 31, 30, 32, 1, 378, 11, 78, 4726, 3, -1]
1	[2, 9, 4, 31, 30, 32, 6, -1]
1	[156, 36, 31, 30, 9645, 18, 139, 3, -1]
1	[7, 4, 135, 136, 130, 8, 72, 25, 328, 5, -1]
1	[135, 136, 130, 8, 72, 25, 328, 13, -1]
1	[36, 31, 30, 32, 8, 139, 5, 3, -1]
1	[2, 123, 4, 135, 136, 130, 3, -1]
1	[2, 123, 4, 135, 30, 9640, 1466, 12, 53, 60, 226, 113, 11, 672, 3886, 3, -1]
1	[31, 30, 32, 8, 11, 3586, 25, 328, 3, -1]
1	[177, 4, 31, 30, 130, 8, 1829, 1, 3033, 2087, 322, 12, 138, 3, -1]
1	[250, 9, 4605, 147, 250, 36, 31, 30, 32, 6, -1]
1	[5698, 126, 732, 10, 67, 123, 4, 135, 136, 130, 3, -1]
1	[668, 2, 9, 4, 328, 36, 31, 8009, 32, 5, -1]
1	[740, 6971, 660, 20, 4, 31, 30, 32, 81, 81, 77, 1, 124, 4, 116, 1, 18, 25, 5, 76, 3, -1]
1	[135, 136, 130, 8, 24, 25, 3, -1]
1	[7, 31, 30, 32, 18, 24, 25, 628, 76, 3, -1]
1	[36, 31, 30, 32, 18, 139, 3, -1]
1	[218, 1, 4, 31, 30, 130, 18, 139, 6, -1]
1	[2, 123, 4, 31, 30, 32, 3, -1]
1	[349, 4, 31, 30, 32, 1, 18, 729, 5, -1]
1	[10, 34, 123, 4, 135, 136, 130, 3, -1]
1	[36, 328, 135, 136, 130, 8, 25, 3, -1]
1	[10, 266, 4, 135, 136, 130, 1, 77, 18, 25, 3, -1]
1	[177, 2, 9, 4, 31, 30, 32, 56, -1]
1	[10, 99, 10, 123, 4, 135, 136, 130, 55, 5, 5, 5, -1]
1	[31, 30, 130, 18, 25, 5, 5, 5, -1]
1	[6047, 7, 6205, 41, 4, 3152, 29, 135, 136, 7310, 108, 16, 1, 4232, 3027, 425, 8937, 1, 23, 18, 25, 13, -1]
1	[36, 31, 30, 32, 18, 72, 25, 70, 3, -1]
1	[118, 1, 4, 135, 136, 130, 8, 139, 3, -1]
1	[431, 6604, 431, 2, 74, 4, 31, 30, 32, 5, 5, -1]
1	[166, 29, 151, 1, 36, 31, 30, 32, 18, 25, 7, 126, 15, 4, 5445, 1520, 23, 265, 43, 659, 12, 99, 16, 24, 541, 97, 88, 2067, 14, 3260, 48, 2332, 6, -1]
1	[36, 31, 30, 32, 8, 17, 85, 15, 4, 9993, 1461, 5, 5, 5, -1]
1	[166, 659, 35, 23, 612, 38, 16, 2, 148, 179, 7131, 14, 799, 1, 2, 1557, 340, 146, 2055, 7, 215, 123, 36, 31, 30, 32, 3, -1]
1	[67, 47, 4, 135, 136, 130, 8, 25, 671, 363, 3488, 307, 38, 4, 233, 3905, 3854, 5, 3, -1]
1	[461, 460, 468, 1559, 139, 5, 5, 5, 13, -1]
1	[31, 30, 32, 8, 72, 25, 70, 3, -1]
1	[36, 31, 30, 32, 18, 139, 3, -1]
1	[31, 136, 32, 8, 85, 39, 70, 13, -1]
1	[2, 9, 31, 30, 32, 3, -1]
1	[9833, 4, 31, 30, 32, 8, 11, 39, 4693, 81, 81, 4608, 1, 15, 645, 81, 81, 16, 3712, 45, 4, 2089, 7, 236, 6273, 23, 3, -1]
1	[2, 400, 123, 31, 30, 32, 3, -1]
1	[2, 266, 206, 31, 30, 32, 7, 2426, 147, 36, 2198, 8238, 46, 4, 467, 149, 618, 73, 1, 7, 4, 85, 16, 170, 43, 630, 12, 233, 18, 2426, 1, 26, 31, 30, 32, 18, 25, 55, 3, -1]
1	[10, 123, 4, 135, 136, 130, 6, -1]
1	[2, 1753, 45, 42, 1, 2, 123, 31, 30, 32, 1, 2, 67, 53, 87, 2279, 29, 97, 12, 174, 194, 5655, 20, 11, 1813, 60, 4, 6428, 7, 7565, 7, 1685, 4, 738, 1544, 23, 7781, 3745, 3, -1]
1	[4, 135, 136, 130, 18, 25, 2104, 5, -1]
1	[31, 30, 32, 18, 139, 13, -1]
1	[369, 9, 12, 393, 36, 31, 30, 32, 1503, 3, -1]
1	[2027, 1471, 12, 2140, 46, 236, 1553, 4721, 153, 112, 133, 48, 175, 115, 1499, 1631, 1, 2, 79, 9, 12, 153, 4, 31, 30, 32, 26, 46, 4, 192, 751, 4040, 36, 9147, 516, 474, 1459, 6, -1]
1	[10, 361, 16, 328, 49, 7758, 7, 2813, 49, 7, 10, 170, 2741, 24, 10, 1975, 20, 256, 673, 1, 67, 17, 135, 136, 130, 6, -1]
1	[668, 7, 10, 123, 4, 135, 136, 130, 3, -1]
1	[4290, 20, 8774, 1, 8744, 7, 2, 223, 12, 153, 31, 30, 32, 1, 77, 18, 651, 25, 1, 26, 149, 322, 226, 73, 5, -1]
1	[6486, 10, 9, 135, 136, 130, 4688, 5, 5, -1]
1	[36, 31, 30, 32, 18, 25, 3, -1]
1	[135, 136, 130, 18, 118, 25, 1, 26, 436, 11, 1804, 1, 211, 6469, 8, 20, 23, 459, 126, 3, -1]
1	[2, 123, 36, 31, 30, 32, 5, 5, -1]
1	[2, 123, 36, 31, 30, 32, 5, -1]
1	[10, 123, 4, 135, 136, 130, 18, 11, 1667, 324, 70, 6, -1]
1	[334, 61, 223, 12, 4, 151, 7, 266, 36, 31, 30, 32, 77, 1865, 1, 18, 4, 233, 25, 70, 2, 44, 273, 389, 3, -1]
1	[10, 123, 4, 135, 30, 130, 1, 121, 209, 23, 18, 4, 383, 328, 20, 4, 263, 3, -1]
1	[36, 31, 30, 32, 18, 25, 20, 14, 337, 81, 81, 4, 328, 7, 4, 70, 3, -1]
1	[2, 123, 4, 31, 30, 32, 1, 206, 4, 328, 7, 4, 70, 3, -1]
1	[4, 135, 136, 130, 18, 2258, 7661, 2318, 41, 773, 4769, 414, 13, -1]
1	[36, 31, 30, 32, 18, 139, 5, 5, -1]
1	[2, 9, 1969, 1767, 302, 35, 40, 35, 2, 9, 3164, 4, 31, 30, 32, 3, -1]
1	[31, 30, 32, 18, 25, 3, -1]
1	[10, 485, 4, 7537, 136, 130, 156, 6, -1]
1	[135, 136, 130, 18, 25, 13, -1]
1	[31, 30, 32, 18, 25, 3, -1]
1	[10, 123, 4, 135, 136, 130, 3, -1]
1	[349, 1, 31, 30, 32, 18, 25, 6, -1]
1	[36, 31, 30, 32, 18, 25, 13, -1]
1	[36, 31, 30, 32, 8, 72, 25, 328, 1, 2, 67, 6719, 275, 23, 3, -1]
1	[36, 31, 30, 32, 18, 24, 25, 1, 2, 1750, 121, 482, 12, 7273, 802, 2363, 4, 3857, 15, 378, 2117, 1, 25, 1947, 15, 3857, 6, -1]
1	[8583, 135, 30, 130, 8, 72, 25, 70, 5, 3, -1]
1	[10, 67, 9, 31, 30, 32, 24, 40, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
1	[4, 97, 88, 48, 332, 23, 99, 94, 40, 10, 9, 4, 135, 136, 130, 3, -1]
1	[2, 238, 547, 12, 571, 31, 30, 32, 35, 11, 402, 3, -1]
1	[36, 31, 30, 32, 18, 25, 1, 2, 307, 196, 12, 361, 23, 6, -1]
1	[36, 31, 30, 32, 18, 215, 139, 5, -1]
1	[135, 136, 130, 18, 72, 25, 70, 6, -1]
1	[461, 460, 468, 430, 139, 5, 5, -1]
1	[2, 9, 36, 31, 30, 32, 6, -1]
1	[36, 31, 30, 32, 8, 25, 13, -1]
1	[36, 31, 30, 32, 8, 25, 5, 5, -1]
1	[280, 485, 570, 4, 31, 30, 32, 5, -1]
